year,week,date,team1,score1,team2,score2
2022,1,Sep. 3,Defiance,0.0,Mount Union,65.0
2022,1,Sep. 3,Muhlenberg,13.0,Mary Hardin-Baylor,62.0
2022,1,Sep. 3,UW-Whitewater,10.0,St. John's,24.0
2022,1,Sep. 3,Linfield,41.0,Huntingdon,34.0
2022,1,Sep. 3,Sul Ross State,7.0,Trinity (Texas),55.0
2022,1,Sep. 3,UW-La Crosse,7.0,BX,42.0
2022,1,Sep. 3,Hardin-Simmons,79.0,BX,14.0
2022,1,Sep. 3,Ithaca,51.0,Bridgewater State,14.0
2022,1,Sep. 3,Susquehanna,45.0,Lycoming,16.0
2022,1,Sep. 3,Wartburg,34.0,Monmouth,7.0
2022,1,Sep. 3,Pacific Lutheran,9.0,Bethel,41.0
2022,1,Sep. 3,Westminster (Pa.),8.0,Delaware Valley,22.0
2022,1,Sep. 3,N.C. Wesleyan,7.0,Randolph-Macon,49.0
2022,1,Sep. 3,Wittenberg,28.0,Cortland,48.0
2022,1,Sep. 3,Johns Hopkins,54.0,Case Western Reserve,14.0
2022,1,Sep. 2,Whitworth,17.0,Carnegie Mellon,35.0
2022,1,Sep. 3,John Carroll,26.0,Washington and Jefferson,35.0
2022,1,Sep. 3,Endicott,27.0,St. Lawrence,0.0
2022,1,Sep. 3,Alma,16.0,Ohio Northern,13.0
2022,1,Sep. 3,Carthage,0.0,Albion,52.0
2022,1,Sep. 3,Baldwin Wallace,28.0,Mount St. Joseph,31.0
2022,1,Sep. 1,UW-Platteville,13.0,BX,23.0
2022,1,Sep. 1,Anderson,0.0,Trine,38.0
2022,1,Sep. 1,Ferrum,9.0,BX,41.0
2022,1,Sep. 1,Wilmington,52.0,Southern Virginia,27.0
2022,1,Sep. 1,Illinois College,38.0,Lakeland,20.0
2022,1,Sep. 1,Belhaven,49.0,Millsaps,21.0
2022,1,Sep. 1,Concordia-Moorhead,14.0,BX,12.0
2022,1,Sep. 2,Albright,0.0,Salisbury,49.0
2022,1,Sep. 2,MIT,35.0,Curry,20.0
2022,1,Sep. 2,Nichols,30.0,Westfield State,29.0
2022,1,Sep. 2,Alfred,6.0,Hobart,36.0
2022,1,Sep. 2,WPI,58.0,Worcester State,21.0
2022,1,Sep. 2,Western New England,14.0,Springfield,42.0
2022,1,Sep. 2,Lebanon Valley,7.0,Franklin and Marshall,26.0
2022,1,Sep. 2,FDU-Florham,17.0,Merchant Marine,7.0
2022,1,Sep. 2,Dean,28.0,Fitchburg State,33.0
2022,1,Sep. 2,Ursinus,59.0,Alvernia,27.0
2022,1,Sep. 3,Kean,0.0,Morrisville State,10.0
2022,1,Sep. 3,Guilford,48.0,Greensboro,37.0
2022,1,Sep. 3,Framingham State,7.0,Brockport,27.0
2022,1,Sep. 3,Husson,14.0,Mass-Dartmouth,35.0
2022,1,Sep. 3,Norwich,0.0,Salve Regina,7.0
2022,1,Sep. 3,Union,42.0,Allegheny,27.0
2022,1,Sep. 3,Moravian,13.0,TCNJ,31.0
2022,1,Sep. 3,Castleton,7.0,Plymouth State,20.0
2022,1,Sep. 3,Dickinson,7.0,RPI,14.0
2022,1,Sep. 3,Stevenson,25.0,St. Vincent,21.0
2022,1,Sep. 3,Catholic,37.0,McDaniel,27.0
2022,1,Sep. 3,Hiram,16.0,Bethany,26.0
2022,1,Sep. 3,Brevard,45.0,BX,6.0
2022,1,Sep. 3,Rose-Hulman,14.0,DePauw,17.0
2022,1,Sep. 3,Hampden-Sydney,48.0,Wabash,52.0
2022,1,Sep. 3,Shenandoah,27.0,Methodist,10.0
2022,1,Sep. 3,Aurora,34.0,Hope,38.0
2022,1,Sep. 3,Oberlin,14.0,Kalamazoo,21.0
2022,1,Sep. 3,Wilkes,48.0,Keystone,21.0
2022,1,Sep. 3,Juniata,6.0,Grove City,63.0
2022,1,Sep. 3,Thiel,6.0,Montclair State,27.0
2022,1,Sep. 3,Bluffton,26.0,Kenyon,33.0
2022,1,Sep. 3,Rowan,42.0,Widener,20.0
2022,1,Sep. 3,Bridgewater,29.0,Gettysburg,14.0
2022,1,Sep. 3,Misericordia,14.0,Alfred State,17.0
2022,1,Sep. 3,Western Connecticut,7.0,William Paterson,28.0
2022,1,Sep. 3,Buffalo State,21.0,St. John Fisher,62.0
2022,1,Sep. 3,Dubuque,13.0,Marietta,14.0
2022,1,Sep. 3,Rhodes,28.0,Augustana,34.0
2022,1,Sep. 3,University of New England,17.0,Coast Guard,10.0
2022,1,Sep. 3,SUNY-Maritime,10.0,Hartwick,31.0
2022,1,Sep. 3,Otterbein,21.0,Ohio Wesleyan,13.0
2022,1,Sep. 3,Franklin,31.0,Olivet,35.0
2022,1,Sep. 3,Berry,31.0,Maryville (Tenn.),24.0
2022,1,Sep. 3,St. Scholastica,0.0,Sewanee,50.0
2022,1,Sep. 3,Birmingham-Southern,26.0,McMurry,9.0
2022,1,,Unknown,,Unknown,
2022,1,Sep. 3,Cornell,7.0,Coe,56.0
2022,1,Sep. 3,Wisconsin Lutheran,7.0,Lake Forest,42.0
2022,1,Sep. 3,Chicago,34.0,Concordia-Chicago,14.0
2022,1,Sep. 3,Concordia (Wis.),35.0,Martin Luther,14.0
2022,1,Sep. 3,St. Norbert,10.0,Ripon,13.0
2022,1,Sep. 3,Nebraska Wesleyan,31.0,Eureka,6.0
2022,1,Sep. 3,Greenville,14.0,Millikin,28.0
2022,1,Sep. 3,Howard Payne,59.0,Texas Lutheran,45.0
2022,1,Sep. 3,Austin,0.0,Hendrix,20.0
2022,1,Sep. 3,St. Olaf,13.0,Central,44.0
2022,1,Sep. 3,Luther,29.0,Unknown,6.0
2022,1,Sep. 3,UW-River Falls,63.0,Elmhurst,0.0
2022,1,Sep. 3,Beloit,14.0,Rockford,41.0
2022,1,Sep. 3,Pomona-Pitzer,44.0,Willamette,21.0
2022,1,Sep. 3,East Texas Baptist,13.0,UW-Oshkosh,52.0
2022,1,Sep. 3,Waynesburg,52.0,Gallaudet,14.0
2022,1,Sep. 3,Westminster (Mo.),0.0,Knox,26.0
2022,1,Sep. 3,Puget Sound,15.0,Lewis and Clark,41.0
2022,1,Sep. 3,Loras,27.0,UW-Eau Claire,30.0
2022,1,Sep. 3,Christopher Newport,9.0,Washington and Lee,3.0
2022,1,Sep. 3,Averett,27.0,BX,14.0
2022,1,Sep. 3,Adrian,0.0,Heidelberg,31.0
2022,1,Sep. 3,Rochester,28.0,Utica,43.0
2022,1,Sep. 3,Capital,31.0,Denison,48.0
2022,1,Sep. 3,UW-Stevens Point,31.0,Unknown,24.0
2022,1,Sep. 3,Macalester,45.0,Minnesota-Morris,24.0
2022,1,Sep. 3,Gustavus Adolphus,62.0,Buena Vista,20.0
2022,1,Sep. 3,Manchester,23.0,North Park,14.0
2022,1,Sep. 3,Benedictine,52.0,Finlandia,7.0
2022,1,Sep. 3,Wooster,33.0,Geneva,25.0
2022,1,Sep. 3,Augsburg,23.0,Northwestern (Minn.),15.0
2022,1,Sep. 3,Hamline,39.0,Crown,14.0
2022,1,Sep. 3,Cal Lutheran,31.0,Southwestern,32.0
2022,1,Sep. 3,George Fox,38.0,Redlands,31.0
2022,1,Sep. 3,Pacific,21.0,Chapman,42.0
2022,1,Sep. 4,Centre,31.0,Hanover,29.0
2022,2,Sep. 10,North Central (Ill.),56.0,Wabash,12.0
2022,2,Sep. 10,Mary Hardin-Baylor,24.0,UW-Whitewater,28.0
2022,2,Sep. 10,UW-River Falls,34.0,St. John's,37.0
2022,2,Sep. 10,Wheaton (Ill.),16.0,Trinity (Texas),17.0
2022,2,Sep. 10,UW-La Crosse,30.0,Dubuque,3.0
2022,2,Sep. 10,Brockport,0.0,Ithaca,24.0
2022,2,Sep. 10,Franklin and Marshall,36.0,Susquehanna,39.0
2022,2,Sep. 10,UW-Stout,0.0,Wartburg,27.0
2022,2,Sep. 10,Bethel,7.0,UW-Platteville,10.0
2022,2,Sep. 10,Delaware Valley,14.0,Montclair State,6.0
2022,2,Sep. 10,Randolph-Macon,41.0,Catholic,7.0
2022,2,Sep. 10,TCNJ,7.0,Cortland,63.0
2022,2,Sep. 10,Johns Hopkins,36.0,Ursinus,29.0
2022,2,Sep. 10,Carnegie Mellon,10.0,RPI,7.0
2022,2,Sep. 10,Huntingdon,38.0,Birmingham-Southern,35.0
2022,2,Sep. 9,Endicott,24.0,WPI,0.0
2022,2,Sep. 10,Manchester,7.0,Alma,49.0
2022,2,Sep. 10,Bluffton,2.0,Albion,51.0
2022,2,Sep. 10,Mount St. Joseph,43.0,Alfred,37.0
2022,2,Sep. 9,Dean,55.0,Nichols,71.0
2022,2,Sep. 9,William Paterson,21.0,FDU-Florham,28.0
2022,2,Sep. 9,Massachusetts Maritime,14.0,SUNY-Maritime,17.0
2022,2,Sep. 10,Denison,63.0,Hilbert,0.0
2022,2,Sep. 10,Kean,15.0,Utica,21.0
2022,2,Sep. 10,Plymouth State,17.0,Husson,0.0
2022,2,Sep. 10,St. John Fisher,20.0,Framingham State,31.0
2022,2,Sep. 10,St. Lawrence,30.0,Norwich,19.0
2022,2,Sep. 10,Mass-Dartmouth,48.0,Anna Maria,63.0
2022,2,Sep. 10,Wooster,49.0,Hiram,21.0
2022,2,Sep. 10,Alvernia,38.0,Oberlin,35.0
2022,2,Sep. 10,Heidelberg,34.0,Otterbein,7.0
2022,2,Sep. 10,Rowan,38.0,Springfield,35.0
2022,2,Sep. 10,Hobart,13.0,Morrisville State,24.0
2022,2,Sep. 10,Allegheny,34.0,Thiel,6.0
2022,2,Sep. 10,King's,17.0,Hartwick,10.0
2022,2,Sep. 10,Worcester State,7.0,Union,76.0
2022,2,Sep. 10,Salve Regina,13.0,MIT,10.0
2022,2,Sep. 10,Bethany,3.0,Westminster (Pa.),42.0
2022,2,Sep. 10,Coe,24.0,Hope,33.0
2022,2,Sep. 10,Dickinson,21.0,Muhlenberg,34.0
2022,2,Sep. 10,Salisbury,21.0,Stevenson,35.0
2022,2,Sep. 10,UW-Oshkosh,10.0,BX,13.0
2022,2,Sep. 10,McDaniel,35.0,Juniata,19.0
2022,2,Sep. 10,Bridgewater State,23.0,University of New England,38.0
2022,2,Sep. 10,Case Western Reserve,45.0,Waynesburg,31.0
2022,2,Sep. 10,Keystone,20.0,Misericordia,38.0
2022,2,Sep. 10,Lycoming,21.0,Lebanon Valley,20.0
2022,2,Sep. 10,Gettysburg,28.0,Moravian,43.0
2022,2,Sep. 10,Geneva,17.0,Grove City,55.0
2022,2,Sep. 10,Greensboro,14.0,Gallaudet,31.0
2022,2,Sep. 10,Widener,31.0,Hampden-Sydney,27.0
2022,2,Sep. 10,Eureka,14.0,Olivet,54.0
2022,2,Sep. 10,Kenyon,21.0,Kalamazoo,24.0
2022,2,Sep. 10,Hanover,0.0,Adrian,33.0
2022,2,Sep. 10,Washington and Jefferson,52.0,St. Vincent,21.0
2022,2,Sep. 10,Westfield State,14.0,Western New England,38.0
2022,2,Sep. 10,Brevard,7.0,BX,27.0
2022,2,Sep. 10,Muskingum,31.0,Ferrum,3.0
2022,2,Sep. 10,Finlandia,7.0,Concordia-Chicago,45.0
2022,2,Sep. 10,Washington and Lee,44.0,Sewanee,0.0
2022,2,Sep. 10,Curry,16.0,Coast Guard,22.0
2022,2,Sep. 10,Baldwin Wallace,13.0,Wilmington,12.0
2022,2,Sep. 10,Fitchburg State,0.0,Castleton,48.0
2022,2,Sep. 10,Southern Virginia,10.0,Bridgewater,58.0
2022,2,Sep. 10,Nebraska Wesleyan,48.0,Unknown,55.0
2022,2,Sep. 10,Chicago,40.0,Illinois College,14.0
2022,2,Sep. 10,UW-Stevens Point,14.0,St. Norbert,21.0
2022,2,Sep. 10,Franklin,16.0,Aurora,49.0
2022,2,Sep. 10,Minnesota-Morris,21.0,Hamline,34.0
2022,2,Sep. 10,Crown,20.0,Carleton,84.0
2022,2,Sep. 10,Westminster (Mo.),41.0,BX,6.0
2022,2,Sep. 10,Rhodes,23.0,Austin,7.0
2022,2,Sep. 10,Luther,27.0,St. Olaf,55.0
2022,2,Sep. 10,Cornell,35.0,Beloit,14.0
2022,2,Sep. 10,Buena Vista,41.0,Lakeland,34.0
2022,2,Sep. 10,Monmouth,48.0,Grinnell,0.0
2022,2,Sep. 10,Northwestern (Minn.),14.0,Concordia (Wis.),28.0
2022,2,Sep. 10,Ohio Wesleyan,21.0,Illinois Wesleyan,45.0
2022,2,Sep. 10,Hendrix,7.0,Washington U.,52.0
2022,2,Sep. 10,UW-Eau Claire,13.0,Central,31.0
2022,2,Sep. 10,Millsaps,27.0,McMurry,13.0
2022,2,Sep. 10,Rockford,30.0,Greenville,40.0
2022,2,Sep. 10,Western Connecticut,28.0,Albright,14.0
2022,2,Sep. 10,Simpson,21.0,BX,54.0
2022,2,Sep. 10,La Verne,14.0,Willamette,26.0
2022,2,Sep. 10,Whittier,0.0,Claremont-Mudd-Scripps,42.0
2022,2,Sep. 10,Whitworth,7.0,BX,33.0
2022,2,Sep. 10,DePauw,55.0,Anderson,0.0
2022,2,Sep. 10,LaGrange,10.0,Berry,56.0
2022,2,Sep. 10,Rochester,30.0,Alfred State,17.0
2022,2,Sep. 10,Ohio Northern,28.0,Capital,13.0
2022,2,Sep. 10,N.C. Wesleyan,0.0,Shenandoah,45.0
2022,2,Sep. 10,Trine,24.0,Rose-Hulman,23.0
2022,2,Sep. 10,Averett,24.0,Christopher Newport,20.0
2022,2,Sep. 10,Maryville (Tenn.),10.0,Centre,20.0
2022,2,Sep. 10,Methodist,49.0,Guilford,16.0
2022,2,Sep. 10,Martin Luther,7.0,Macalester,43.0
2022,2,Sep. 10,Loras,26.0,Benedictine,48.0
2022,2,Sep. 10,Carroll,54.0,Wisconsin Lutheran,7.0
2022,2,Sep. 10,Lake Forest,55.0,Lawrence,0.0
2022,2,Sep. 10,Knox,6.0,Ripon,33.0
2022,2,Sep. 10,Concordia-Moorhead,42.0,BX,13.0
2022,2,Sep. 10,Southwestern,15.0,Belhaven,42.0
2022,2,Sep. 10,George Fox,42.0,Howard Payne,39.0
2022,2,Sep. 10,Sul Ross State,14.0,BX,35.0
2022,2,Sep. 10,Redlands,20.0,Pomona-Pitzer,21.0
2022,2,Sep. 10,Chapman,42.0,Cal Lutheran,41.0
2022,3,Sep. 17,North Central (Ill.),59.0,Carthage,7.0
2022,3,Sep. 17,Marietta,7.0,Mount Union,55.0
2022,3,Sep. 17,Southwestern,14.0,Mary Hardin-Baylor,68.0
2022,3,Sep. 17,Redlands,3.0,Linfield,21.0
2022,3,Sep. 17,Texas Lutheran,14.0,Trinity (Texas),52.0
2022,3,Sep. 17,UW-La Crosse,28.0,BX,21.0
2022,3,Sep. 17,UW-Whitewater,17.0,Berry,3.0
2022,3,Sep. 17,Hardin-Simmons,41.0,UW-Platteville,0.0
2022,3,Sep. 17,Alfred,3.0,Ithaca,52.0
2022,3,Sep. 17,Moravian,3.0,Susquehanna,37.0
2022,3,Sep. 17,Luther,0.0,Wartburg,62.0
2022,3,Sep. 17,Delaware Valley,26.0,King's,6.0
2022,3,Sep. 17,Illinois Wesleyan,7.0,Wheaton (Ill.),42.0
2022,3,Sep. 17,Southern Virginia,20.0,Randolph-Macon,47.0
2022,3,Sep. 17,Cortland,66.0,Buffalo State,7.0
2022,3,Sep. 17,Juniata,0.0,Johns Hopkins,70.0
2022,3,Sep. 17,Grove City,33.0,Carnegie Mellon,40.0
2022,3,Sep. 17,Huntingdon,47.0,Guilford,7.0
2022,3,Sep. 17,Baldwin Wallace,7.0,John Carroll,21.0
2022,3,Sep. 17,TCNJ,7.0,Endicott,28.0
2022,3,Sep. 17,Alma,45.0,Anderson,7.0
2022,3,Sep. 17,Albion,49.0,Rose-Hulman,17.0
2022,3,Sep. 17,Hope,28.0,Mount St. Joseph,33.0
2022,3,Sep. 16,Western Connecticut,34.0,Westfield State,20.0
2022,3,Sep. 16,Morrisville State,17.0,St. Lawrence,15.0
2022,3,Sep. 17,Misericordia,27.0,Albright,21.0
2022,3,Sep. 17,Alfred State,17.0,Husson,23.0
2022,3,Sep. 17,DePauw,44.0,Hiram,0.0
2022,3,Sep. 17,Bridgewater State,34.0,Plymouth State,41.0
2022,3,Sep. 17,Brockport,23.0,Rochester,3.0
2022,3,Sep. 17,Montclair State,31.0,Salve Regina,14.0
2022,3,Sep. 17,Salisbury,14.0,BX,42.0
2022,3,Sep. 17,Coast Guard,33.0,Nichols,37.0
2022,3,Sep. 17,Lebanon Valley,17.0,FDU-Florham,14.0
2022,3,Sep. 17,Curry,33.0,Dean,25.0
2022,3,Sep. 17,Gallaudet,34.0,University of New England,31.0
2022,3,Sep. 17,Willamette,31.0,Hilbert,20.0
2022,3,Sep. 17,Bridgewater,48.0,N.C. Wesleyan,7.0
2022,3,Sep. 17,Union,21.0,Springfield,6.0
2022,3,Sep. 17,Worcester State,56.0,Fitchburg State,10.0
2022,3,Sep. 17,Muhlenberg,28.0,Ursinus,35.0
2022,3,Sep. 17,Hamilton,13.0,Bowdoin,41.0
2022,3,Sep. 17,Williams,14.0,Colby,24.0
2022,3,Sep. 17,Thiel,16.0,St. Vincent,24.0
2022,3,Sep. 17,Keystone,20.0,William Paterson,27.0
2022,3,Sep. 17,Bates,10.0,Wesleyan,41.0
2022,3,Sep. 17,Wittenberg,51.0,Kenyon,28.0
2022,3,Sep. 17,Kean,33.0,Catholic,14.0
2022,3,Sep. 17,Widener,20.0,Wilkes,44.0
2022,3,Sep. 17,Dickinson,35.0,Gettysburg,9.0
2022,3,Sep. 17,St. John Fisher,0.0,Hobart,17.0
2022,3,Sep. 17,Washington and Lee,37.0,Methodist,14.0
2022,3,Sep. 17,Alvernia,18.0,Stevenson,40.0
2022,3,Sep. 17,Franklin and Marshall,35.0,McDaniel,3.0
2022,3,Sep. 17,Geneva,30.0,Waynesburg,37.0
2022,3,Sep. 17,Olivet,31.0,Hanover,28.0
2022,3,Sep. 17,Shenandoah,34.0,Maryville (Tenn.),29.0
2022,3,Sep. 17,Greensboro,28.0,Hampden-Sydney,70.0
2022,3,Sep. 17,Anna Maria,23.0,Massachusetts Maritime,14.0
2022,3,Sep. 17,Oberlin,10.0,Denison,51.0
2022,3,Sep. 17,Utica,23.0,Western New England,21.0
2022,3,Sep. 17,SUNY-Maritime,13.0,Merchant Marine,48.0
2022,3,Sep. 17,Ferrum,38.0,LaGrange,44.0
2022,3,Sep. 17,Trinity (Conn.),26.0,Tufts,23.0
2022,3,Sep. 17,Kalamazoo,42.0,Defiance,23.0
2022,3,Sep. 17,Trine,55.0,Franklin,21.0
2022,3,Sep. 17,Framingham State,21.0,Mass-Dartmouth,46.0
2022,3,Sep. 17,Middlebury,17.0,Amherst,6.0
2022,3,Sep. 17,Castleton,21.0,Norwich,26.0
2022,3,Sep. 17,Wabash,48.0,Wooster,14.0
2022,3,Sep. 17,Otterbein,26.0,Wilmington,32.0
2022,3,Sep. 17,Loras,38.0,Central,35.0
2022,3,Sep. 17,St. Scholastica,63.0,Crown,14.0
2022,3,Sep. 17,UW-Oshkosh,41.0,Millsaps,17.0
2022,3,Sep. 17,Concordia (Wis.),17.0,Benedictine,55.0
2022,3,Sep. 17,Illinois College,20.0,Monmouth,51.0
2022,3,Sep. 17,Millikin,7.0,Washington U.,54.0
2022,3,Sep. 17,Manchester,22.0,Greenville,49.0
2022,3,Sep. 17,Beloit,10.0,Chicago,43.0
2022,3,Sep. 17,Augsburg,45.0,Martin Luther,7.0
2022,3,Sep. 17,Aurora,56.0,Concordia-Chicago,7.0
2022,3,Sep. 17,Dubuque,48.0,Nebraska Wesleyan,34.0
2022,3,Sep. 17,UW-Stout,28.0,Gustavus Adolphus,25.0
2022,3,Sep. 17,Minnesota-Morris,7.0,Carleton,41.0
2022,3,Sep. 17,Westminster (Mo.),6.0,Sewanee,41.0
2022,3,Sep. 17,Rockford,14.0,Eureka,31.0
2022,3,Sep. 17,Austin,14.0,Sul Ross State,55.0
2022,3,Sep. 17,Augustana,34.0,Elmhurst,16.0
2022,3,Sep. 17,Ripon,49.0,Cornell,14.0
2022,3,Sep. 17,Grinnell,28.0,Lawrence,7.0
2022,3,Sep. 17,East Texas Baptist,28.0,McMurry,7.0
2022,3,Sep. 17,Finlandia,0.0,BX,55.0
2022,3,Sep. 17,Puget Sound,27.0,Cal Lutheran,35.0
2022,3,Sep. 17,Lewis and Clark,44.0,Whittier,13.0
2022,3,Sep. 17,Knox,14.0,Lake Forest,48.0
2022,3,Sep. 17,Howard Payne,67.0,Hendrix,10.0
2022,3,,Unknown,,Unknown,
2022,3,Sep. 17,Claremont-Mudd-Scripps,7.0,Whitworth,12.0
2022,3,Sep. 17,WPI,0.0,RPI,37.0
2022,3,Sep. 17,Brevard,6.0,Averett,23.0
2022,3,Sep. 17,Adrian,58.0,Bluffton,23.0
2022,3,Sep. 17,Allegheny,14.0,Westminster (Pa.),42.0
2022,3,Sep. 17,Washington and Jefferson,10.0,Case Western Reserve,14.0
2022,3,Sep. 17,Ohio Northern,3.0,Heidelberg,37.0
2022,3,Sep. 17,Capital,7.0,Muskingum,37.0
2022,3,Sep. 17,Christopher Newport,38.0,BX,35.0
2022,3,Sep. 17,Lakeland,21.0,Wisconsin Lutheran,25.0
2022,3,Sep. 17,Coe,14.0,Buena Vista,3.0
2022,3,Sep. 17,North Park,0.0,Carroll,42.0
2022,3,Sep. 17,Northwestern (Minn.),27.0,UW-River Falls,63.0
2022,3,Sep. 17,Simpson,14.0,UW-Stevens Point,35.0
2022,3,Sep. 17,Chapman,28.0,George Fox,38.0
2022,3,Sep. 17,Pomona-Pitzer,20.0,Pacific,23.0
2022,3,Sep. 17,Pacific Lutheran,41.0,La Verne,0.0
2022,4,Sep. 24,Elmhurst,6.0,North Central (Ill.),76.0
2022,4,Sep. 24,Mount Union,59.0,Muskingum,0.0
2022,4,Sep. 24,Mary Hardin-Baylor,50.0,Hardin-Simmons,20.0
2022,4,Sep. 24,St. John's,24.0,Bethel,28.0
2022,4,Sep. 24,Susquehanna,45.0,Dickinson,0.0
2022,4,Sep. 24,Wartburg,25.0,Dubuque,0.0
2022,4,Sep. 24,Misericordia,0.0,Delaware Valley,41.0
2022,4,Sep. 24,Wheaton (Ill.),38.0,Augustana,28.0
2022,4,Sep. 23,Moravian,0.0,Johns Hopkins,54.0
2022,4,Sep. 24,Carnegie Mellon,35.0,Thiel,6.0
2022,4,Sep. 24,Belhaven,21.0,Huntingdon,34.0
2022,4,Sep. 24,Heidelberg,7.0,John Carroll,24.0
2022,4,Sep. 24,Norwich,13.0,Endicott,26.0
2022,4,Sep. 24,Martin Luther,0.0,Alma,69.0
2022,4,Sep. 24,Albion,28.0,UW-Eau Claire,20.0
2022,4,Sep. 24,Maryville (Tenn.),37.0,Greensboro,17.0
2022,4,Sep. 24,Lycoming,45.0,Albright,0.0
2022,4,Sep. 24,Wittenberg,38.0,Hiram,14.0
2022,4,Sep. 24,King's,27.0,FDU-Florham,23.0
2022,4,Sep. 24,Coast Guard,66.0,Anna Maria,28.0
2022,4,Sep. 24,Massachusetts Maritime,38.0,Fitchburg State,13.0
2022,4,Sep. 24,Husson,7.0,Springfield,49.0
2022,4,Sep. 24,Defiance,33.0,Alfred State,42.0
2022,4,Sep. 24,St. Lawrence,34.0,Castleton,6.0
2022,4,Sep. 24,Salisbury,35.0,Western New England,0.0
2022,4,Sep. 24,Kalamazoo,23.0,Alfred,31.0
2022,4,Sep. 24,William Paterson,14.0,SUNY-Maritime,3.0
2022,4,Sep. 24,Wesleyan,10.0,Middlebury,24.0
2022,4,Sep. 24,Bowdoin,14.0,Williams,24.0
2022,4,Sep. 24,Amherst,10.0,Hamilton,24.0
2022,4,Sep. 24,Colby,7.0,Trinity (Conn.),19.0
2022,4,Sep. 24,Utica,31.0,Union,24.0
2022,4,Sep. 24,Gettysburg,40.0,Juniata,14.0
2022,4,Sep. 24,Merchant Marine,9.0,Kean,7.0
2022,4,Sep. 24,Hilbert,9.0,Curry,49.0
2022,4,Sep. 24,Stevenson,30.0,Widener,14.0
2022,4,Sep. 24,Wilkes,19.0,Lebanon Valley,24.0
2022,4,Sep. 24,Ursinus,22.0,Franklin and Marshall,7.0
2022,4,Sep. 24,Wooster,0.0,DePauw,59.0
2022,4,Sep. 24,N.C. Wesleyan,14.0,Southern Virginia,13.0
2022,4,Sep. 24,Ohio Wesleyan,41.0,Kenyon,14.0
2022,4,Sep. 24,Methodist,38.0,LaGrange,28.0
2022,4,Sep. 24,Salve Regina,28.0,Rowan,24.0
2022,4,Sep. 24,Hope,56.0,Northwestern (Minn.),7.0
2022,4,Sep. 24,Lawrence,19.0,Minnesota-Morris,49.0
2022,4,Sep. 24,Dean,6.0,MIT,35.0
2022,4,Sep. 24,Hobart,65.0,Keystone,6.0
2022,4,Sep. 24,Tufts,35.0,Bates,7.0
2022,4,Sep. 24,Wilmington,34.0,Capital,31.0
2022,4,Sep. 24,McDaniel,7.0,Muhlenberg,41.0
2022,4,Sep. 24,Marietta,27.0,Otterbein,10.0
2022,4,Sep. 24,Denison,45.0,Wabash,42.0
2022,4,Sep. 24,Framingham State,14.0,Westfield State,11.0
2022,4,Sep. 24,Ohio Northern,31.0,Baldwin Wallace,35.0
2022,4,Sep. 24,Catholic,7.0,Christopher Newport,38.0
2022,4,Sep. 24,Waynesburg,15.0,Allegheny,31.0
2022,4,Sep. 24,Crown,6.0,UW-Stout,66.0
2022,4,Sep. 24,Washington U.,45.0,Carthage,16.0
2022,4,Sep. 24,Simpson,10.0,Coe,48.0
2022,4,Sep. 24,Gustavus Adolphus,23.0,Concordia-Moorhead,6.0
2022,4,Sep. 24,Carleton,45.0,Hamline,12.0
2022,4,Sep. 24,St. Scholastica,13.0,Augsburg,50.0
2022,4,Sep. 24,Lakeland,12.0,St. Norbert,35.0
2022,4,Sep. 24,Aurora,70.0,Rockford,7.0
2022,4,Sep. 24,Nebraska Wesleyan,31.0,Loras,49.0
2022,4,Sep. 24,Olivet,63.0,Greenville,7.0
2022,4,Sep. 24,Buena Vista,52.0,Luther,49.0
2022,4,Sep. 24,Concordia-Chicago,7.0,Concordia (Wis.),35.0
2022,4,Sep. 24,East Texas Baptist,21.0,Howard Payne,33.0
2022,4,Sep. 24,North Park,21.0,Millikin,23.0
2022,4,Sep. 24,Carroll,21.0,Illinois Wesleyan,26.0
2022,4,Sep. 24,Nichols,20.0,Hartwick,28.0
2022,4,Sep. 24,Mass-Dartmouth,41.0,Worcester State,20.0
2022,4,Sep. 24,Centre,0.0,Trine,17.0
2022,4,Sep. 24,Finlandia,13.0,Adrian,73.0
2022,4,Sep. 24,Cal Lutheran,17.0,Pacific Lutheran,14.0
2022,4,Sep. 24,Montclair State,0.0,WPI,10.0
2022,4,Sep. 24,RPI,0.0,St. John Fisher,3.0
2022,4,Sep. 24,Morrisville State,31.0,Buffalo State,10.0
2022,4,Sep. 24,Bridgewater State,40.0,Western Connecticut,27.0
2022,4,Sep. 24,Benedictine,58.0,Eureka,10.0
2022,4,Sep. 24,Bethany,7.0,Washington and Jefferson,50.0
2022,4,Sep. 24,Case Western Reserve,34.0,Geneva,7.0
2022,4,Sep. 24,St. Vincent,7.0,Grove City,42.0
2022,4,Sep. 24,Westminster (Mo.),6.0,Rhodes,56.0
2022,4,Sep. 24,Sul Ross State,28.0,Texas Lutheran,14.0
2022,4,Sep. 24,McMurry,33.0,Southwestern,38.0
2022,4,Sep. 24,Birmingham-Southern,14.0,BX,34.0
2022,4,Sep. 24,St. Olaf,38.0,Macalester,32.0
2022,4,Sep. 24,Claremont-Mudd-Scripps,25.0,Redlands,21.0
2022,4,Sep. 24,La Verne,13.0,Chapman,56.0
2022,4,Sep. 24,Pomona-Pitzer,59.0,Whittier,0.0
2022,5,Oct. 1,Wheaton (Ill.),20.0,North Central (Ill.),33.0
